,document,score,review_score,most_words,Pos_Neu_Neg
98,브레이크타임이 두시부터인데 그 전에 착석하면 주문 할 수 있고 웨이팅은 금방 빠졌어요! 안심하나 등심하나 먹었는데 고기가 부드럽고 간도 적당했습니다. 다만 튀김옷이 조금 두꺼운 감이 있고 비계 씹힐 때 조금 느끼했어요ㅠㅠ 같이 나오는 미소국에도 고기랑 감자가 들어가 있어서 입가심하기에는 조금 아쉬웠습니다. 사이드로 나오는 반찬도 좋았지만 다양한 소스를 선호하는 저로서는 먹다가 조금 물렸지만 강남역 돈카츠 집 중 손가락에 꼽아요! 직원분들도 친절하시고 안내도 지체없이 해주셔서 좋았습니다. 매장도 깨끗하고 좋아요!,4.6,0.9673,"[('조금', 4), ('있고', 2), ('하나', 2), ('브레이크', 1), ('타임', 1), ('부터', 1), ('그', 1), ('전', 1), ('착석', 1), ('주문', 1)]",긍정
99,등심돈까스19000원 안심20000원입니다.사진속 가격은 믿지마세요.발렛파킹도 3천원입니다.,3.2,0.4927,"[('등심', 1), ('돈까스', 1), ('안심', 1), ('사진', 1), ('속', 1), ('가격', 1), ('발렛파킹', 1)]",중립
100,어제 갔다왔는데 또 가고싶어요,1.0,0.4753,"[('어제', 1), ('또', 1)]",중립
101,등심안심 평타이상. 새우는 비추사이드로 카레 c단계 시키면 덜 느끼하게 먹을수있음,4.1,0.4973,"[('등심', 1), ('안심', 1), ('평타', 1), ('이상', 1), ('사이드', 1), ('카레', 1), ('단계', 1), ('덜', 1), ('느끼하게', 1)]",중립
102,웨이팅할만합니다. 나오는데 오래걸리긴 하는데 용서될 만큼 맛있어요!,3.9,0.9138,"[('웨이', 1), ('팅', 1), ('용서', 1), ('만큼', 1), ('맛있어요', 1)]",긍정
103,맛있어요.,5.0,0.9502,"[('맛있어요', 1)]",긍정
104,바삭하고 소스가 맛있어요.,4.0,0.9855,"[('바삭', 1), ('소스', 1), ('맛있어요', 1)]",긍정
105,맛잇습니다~!,3.7,0.8332,"[('맛', 1)]",긍정
106,돈까스 신기하네요 잘먹엇어요,4.1,0.6521,"[('돈까스', 1), ('신기하네요', 1), ('잘먹엇어', 1)]",중립
107,맛은 있는데 느끼하다 상당히..,4.2,0.1227,"[('맛', 1), ('있는데', 1), ('느끼하다', 1), ('상당히', 1)]",부정
108,후기 엄청 좋아서 기대를 많이해서인지 기대보단 쏘쏘햇어요ㅋㅋㅋ 전 등심이 첫입은 더 맛났어요 나중에 좀 느끼하긴 햇지만 된장국 맛있었음ㅎ,2.7,0.7023,"[('기대', 2), ('햇', 2), ('후기', 1), ('좋아서', 1), ('전', 1), ('등심', 1), ('입', 1), ('더', 1), ('맛', 1), ('나중', 1)]",긍정
109,돈가스 너무 맛있었어요. 된장국만 조금 보완하시면 좋을 것 같아요.,3.2,0.954,"[('돈가스', 1), ('맛있었어요', 1), ('된장국', 1), ('조금', 1), ('보완', 1), ('좋을', 1), ('것', 1), ('같아요', 1)]",긍정
110,기대보단 저금아쉬웠지만 그래도 좋음,4.4,0.8519,"[('기대', 1), ('저금', 1), ('아쉬웠지만', 1), ('좋음', 1)]",긍정
111,가격대가 좀 높은 편이지만 그만한 가치가 있는 집이네요안심은 약간 퍽퍽하다는 선입견이 있었는데 선입견 다 사라졌어요 정말 부드럽고 쫀쫀해서 맛있게 먹었습니다. 음식 줄어드는게 아쉬울 정도로ㅠㅠ직원분들도 친절하셔서 서비스도 좋았어요.,4.6,0.9911,"[('선입견', 2), ('가격', 1), ('대가', 1), ('좀', 1), ('높은', 1), ('편이', 1), ('그만한', 1), ('가치', 1), ('있는', 1), ('안심', 1)]",긍정
112,정석. 근데 돈까스 잘 하는 집이 많아졌다.,3.5,0.9114,"[('정석', 1), ('돈까스', 1), ('집', 1)]",긍정
113,돈가스의 정석,5.0,0.8415,"[('돈가스', 1), ('정석', 1)]",긍정
114,처음 정돈에서 히레카츠를 맛보았을 때의 놀라움은 잊을 수 없다,3.4,0.9487,"[('처음', 1), ('정돈', 1), ('히레카츠', 1), ('때', 1), ('움', 1), ('수', 1), ('없다', 1)]",긍정
115,프리미엄 카츠의 대명사같은곳그럼에도 발이 잘 안가기는 하는 희안함에 별세개,4.2,0.3656,"[('프리미엄', 1), ('카츠', 1), ('대명사', 1), ('같은', 1), ('곳', 1), ('그럼에도', 1), ('발', 1), ('희', 1), ('안함', 1), ('별세', 1)]",중립
116,안타깝지만 튀김이 별로다 딱 3점 짜리 맛느끼하다 아쉽다.,4.4,0.1008,"[('안타깝지만', 1), ('튀김', 1), ('별로', 1), ('점', 1), ('맛', 1), ('느끼하다', 1), ('아쉽다', 1)]",부정
117,야미~~,4.5,0.7233,"[('미', 1)]",긍정
118,적당한 맛,4.3,0.8219,"[('적당한', 1), ('맛', 1)]",긍정
119,도둑이야! 도둑이야!밥도둑이야!,5.0,0.7254,"[('도둑', 3), ('밥', 1)]",긍정
120,등심 안심 둘다 맛있어요 !,5.0,0.981,"[('등심', 1), ('안심', 1), ('맛있어요', 1)]",긍정
121,맛있는편. 다만 1인 평균 1.6만 가격은 쬐금 아쉽.서비스 하급,4.0,0.7449,"[('맛있는', 1), ('편', 1), ('다만', 1), ('인', 1), ('평균', 1), ('가격', 1), ('금', 1), ('아쉽', 1), ('서비스', 1), ('하급', 1)]",긍정
122,진짜 맛있어요 근데 여기 밥 무한리필인데 모르시는 분들이 많네 2명이서 가면 돈까스 하나씩 시키고 추가로 카레 단품(5천원) 하나 시킨다음 나눠먹는거 추천 합니다.,4.3,0.9771,"[('하나', 2), ('진짜', 1), ('맛있어요', 1), ('여기', 1), ('밥', 1), ('무한리필', 1), ('분', 1), ('많네', 1), ('명', 1), ('이서', 1)]",긍정
123,최고의 돈까스 집3번째 방문!,5.0,0.9501,"[('최고', 1), ('돈까스', 1), ('집', 1), ('방문', 1)]",긍정
124,맛 5친절 4청결 3특이사항 : 대기가 길다. 주차장이 따로 없다. 추천메뉴 : 등심카츠,3.9,0.532,"[('맛', 1), ('친절', 1), ('청결', 1), ('특이', 1), ('사항', 1), ('대기', 1), ('길다', 1), ('주차장', 1), ('없다', 1), ('추천', 1)]",중립
125,돈까스는 맛있는데 밥이 너무 적어요.....그래서 돈까스만 먹게돼서 느끼해져요 글고 주문하면 20분은 기다려야 나옴ㅎ,4.5,0.6396,"[('돈까스', 2), ('맛있는데', 1), ('밥', 1), ('느끼해져요', 1), ('글', 1), ('주문', 1)]",중립
126,바삭하고 좋은데 느끼해서 다 못 먹고 남기게 되네요. 등심은 질긴 부분이 있어서 안심이 더 맛있게 느껴졌습니다.,3.9,0.9526,"[('바삭', 1), ('좋은데', 1), ('느끼해서', 1), ('못', 1), ('등심', 1), ('부분', 1), ('있어서', 1), ('안심', 1), ('더', 1), ('맛있게', 1)]",긍정
127,안심돈까스... 부드러운 편이긴 한데 헤키 거보다 덜 촉촉하고 덜 부드러워요 정돈 얘기 음청 들어서 기대했는데... 샐러드 왕창 주는 건 좋았어요ㅠ,3.7,0.8019,"[('덜', 2), ('안심', 1), ('돈까스', 1), ('부드러운', 1), ('헤키', 1), ('거', 1), ('촉촉하고', 1), ('부드러워요', 1), ('정돈', 1), ('얘기', 1)]",긍정
128,맛남,3.4,0.7183,"[('맛남', 1)]",긍정
129,안심돈가스 개존맛 또 간다,3.3,0.9472,"[('안심', 1), ('돈가스', 1), ('개존맛', 1), ('또', 1), ('간다', 1)]",긍정
130,기다리는게 힘들었다.. 대기시스템이 없고 그냥 줄서야해서 짜증났지만 돈가스먹고 바로 기분풀림. 짱맛,4.3,0.0947,"[('힘들었다', 1), ('시스템', 1), ('없고', 1), ('그냥', 1), ('줄', 1), ('야해서', 1), ('짜증났지만', 1), ('돈가스', 1), ('바로', 1), ('기분', 1)]",부정
131,육즙가득 안심돈가츠!but 소스,2.9,0.9357,"[('육즙', 1), ('가득', 1), ('안심', 1), ('돈가츠', 1), ('소스', 1)]",긍정
132,드레싱,3.7,0.4284,"[('드레싱', 1)]",중립
133,피클,4.5,0.6332,"[('피클', 1)]",중립
134,고추 산미산미산미~,3.2,0.3849,"[('산미', 3), ('고추', 1)]",중립
135,한국 최고 돈카츠집중 두번째 안엔 들어갈듯카와카츠가 1위 같기도하고 여기가 1위 같기도 하고고르기가 어렵근데 암튼 일본 본토 가면 100위 안에도 못듬월드 최강 1위는 나리쿠라임,5.0,0.8189,"[('위', 4), ('안', 2), ('한국', 1), ('최고', 1), ('돈카츠', 1), ('집중', 1), ('두번째', 1), ('카', 1), ('카츠', 1), ('같', 1)]",긍정
136,여긴 진짜 찐이에요... 너무 맛있어요안심,4.1,0.9836,"[('진짜', 1), ('맛있어요', 1), ('안심', 1)]",긍정
137,등심 다 맛있고 꼭 새우튀김있는거 시키세요새우튀김도 존맛... 재방문의사 있음!!,3.9,0.9617,"[('새우', 2), ('등심', 1), ('맛있고', 1), ('꼭', 1), ('튀김', 1), ('존맛', 1), ('재', 1), ('방문', 1), ('의사', 1), ('있음', 1)]",긍정
138,안심 등심 모두 정말 맛있었습니다!!!등심의 경우 고소하고 담백한 맛이 좋았습니다안심의 경우 정말 입안에서 녹을 정도의 부드러움이 극강이었습니다!새우 튀김 역시 타이거새우인지 정말 크고 튀김이었음에도 불구하고 새우 살결과 내장맛이 기분 좋게 살아있는게 정말 최고였습니다! 단연코 제가 맛본 최고의 새우튀김이었음니다;;☆☆추천 메뉴☆☆안심 새우튀김 세트 ★★★,3.9,0.9923,"[('새우', 5), ('정말', 4), ('안심', 3), ('등심', 2), ('경우', 2), ('맛', 2), ('튀김', 2), ('최고', 2), ('모두', 1), ('맛있었습니다', 1)]",긍정
139,진짜 맛있어요!!!!!!!!!!!!!!양도 완전 많음 돈 하나도 안 아깝다 따봉 드림저도 등심이 더 좋았어요웨이팅 길어요,3.9,0.7617,"[('진짜', 1), ('맛있어요', 1), ('양도', 1), ('완전', 1), ('많음', 1), ('돈', 1), ('하나', 1), ('안', 1), ('아깝다', 1), ('봉', 1)]",긍정
140,제 입맛엔 좀 느끼함... 안심보다 등심이 더 맛남. 웨이팅도 너무 긴데 안에 테이블 엄청 많은데도 잘 안들여보냄. 알바생이 너무 적어요....;,3.7,0.0069,"[('제', 1), ('입맛', 1), ('좀', 1), ('느끼함', 1), ('안심', 1), ('등심', 1), ('더', 1), ('맛남', 1), ('웨이팅', 1), ('안', 1)]",부정
141,웨이팅 길어요. 굳이 강남한복판에서 줄서서 먹을것 같진 않아요,3.1,0.1155,"[('웨이', 1), ('팅', 1), ('굳이', 1), ('강남', 1), ('복판', 1), ('줄', 1), ('서서', 1), ('같진', 1)]",부정
142,맛님,3.0,0.8006,"[('맛', 1)]",긍정
143,안심은 타식당보다 맛있고 등심은 타식당대비 조금 떨어진다.,4.4,0.8009,"[('식당', 2), ('안심', 1), ('맛있고', 1), ('등심', 1), ('대비', 1), ('조금', 1)]",긍정
144,가야는이유 : 이름 자체로 신뢰가 가는 브랜드의 상당히 대중적인 매장안가는이유 : 내 기억 속 그 맛이 아닌듯등심카레,4.7,0.123,"[('이유', 2), ('가야', 1), ('이름', 1), ('자체', 1), ('신뢰', 1), ('브랜드', 1), ('상당히', 1), ('대중', 1), ('장안', 1), ('내', 1)]",부정
145,히레 : 전에는 맛있고 비쌌는데 지금은 적당하고 적당해진 느낌,3.7,0.7924,"[('히레', 1), ('전', 1), ('맛있고', 1), ('비쌌는데', 1), ('지금', 1), ('적당하고', 1), ('적당해진', 1), ('느낌', 1)]",긍정
146, 본점과 신사점에서의 기억과는 다르게 고기와 튀김옷 사이의 물렁한 느낌이 많이 나고 육즙도 적어진듯좌석이 많아 대기는 별로 없지만 시끄러운,3.7,0.0181,"[('본점', 1), ('점', 1), ('기억', 1), ('다르게', 1), ('고기', 1), ('튀김', 1), ('옷', 1), ('사이', 1), ('물렁한', 1), ('느낌', 1)]",부정
0,맛있음,2.0,0.9502,"[('맛있음', 1)]",긍정
1,무난하다,3.8,0.7349,"[('무난', 1)]",긍정
2,그냥 흔한 회전초밥 퀄리티. 굳이 웨이팅 할 필요는 없을듯.,3.8,0.0717,"[('그냥', 1), ('흔한', 1), ('회전초밥', 1), ('퀄리티', 1), ('굳이', 1), ('웨이', 1), ('팅', 1), ('필요', 1), ('없을듯', 1)]",부정
3,아무리 강남이라지만 가격대비 맛은 딱히..,3.7,0.0051,"[('강남', 1), ('가격', 1), ('대비', 1), ('맛', 1), ('딱히', 1)]",부정
4,평일 점심에 여자 직원들이 만드는거 밥 양이 너무 많아요. 깜짝 놀랐네요... 갈수록 질이 떨어지는 것 같아서 안타까워요.,3.4,0.0149,"[('평일', 1), ('점심', 1), ('여자', 1), ('직원', 1), ('밥', 1), ('양', 1), ('많아요', 1), ('깜짝', 1), ('갈수록', 1), ('질', 1)]",부정
5,웨이팅이 극악이지만 시간 잘 맞춰가면 갓벽 한국에서 스시는 갓덴이 가성비,3.5,0.7243,"[('웨이팅', 1), ('극악', 1), ('시간', 1), ('벽', 1), ('한국', 1), ('스시', 1), ('갓덴', 1), ('가성', 1), ('비', 1)]",긍정
6, 맛 모두 평타 이상이라 넘 좋아요,3.9,0.9773,"[('맛', 1), ('모두', 1), ('평타', 1), ('이상', 1), ('좋아요', 1)]",긍정
7,강남에서 뭐 맛있는걸 먹어본 기억이 별로 없는데,3.7,0.4295,"[('강남', 1), ('뭐', 1), ('맛있는걸', 1), ('기억', 1), ('별로', 1), ('없는데', 1)]",중립
8, 내 기준 정말 가성비좋고 맛있었다. 미식가가 아니라서 싼거도 주문해서 먹고 비싼건 레일에서 집어먹었는데 퀄리티가 다 너무 좋았음. 와규도 맛있고 생선류도,3.5,0.9814,"[('내', 1), ('기준', 1), ('정말', 1), ('가성', 1), ('비', 1), ('좋고', 1), ('맛있었다', 1), ('미식', 1), ('가가', 1), ('아니라서', 1)]",긍정
9, 계란이나 유부도 다 맛있었다. 재방문의사 58000%,5.0,0.9316,"[('계란', 1), ('유부도', 1), ('맛있었다', 1), ('재', 1), ('방문', 1), ('의사', 1)]",긍정
10,이 정도면 솔직히 일본에 스시 먹으러 갈 필요 없지요. 롤 같은 건 없는 진짜 스시집입니다.,3.2,0.7149,"[('스시', 2), ('이', 1), ('정도', 1), ('솔직히', 1), ('일본', 1), ('필요', 1), ('없지요', 1), ('롤', 1), ('같은', 1), ('건', 1)]",긍정
11,웨이팅이 항상 길지만,3.6,0.891,"[('웨이팅', 1), ('항상', 1), ('길', 1)]",긍정
12,핸드폰 보고 옆에 다이소 구경하다 보면 시간 잘가욥좁지만 주차자리도 있고,4.3,0.7198,"[('핸드폰', 1), ('보고', 1), ('옆', 1), ('다이소', 1), ('구경', 1), ('시간', 1), ('욥', 1), ('좁지만', 1), ('주차', 1), ('있고', 1)]",긍정
13, 직원들도 일 잘하고 친절,4.0,0.557,"[('직원', 1), ('일', 1), ('친절', 1)]",중립
14, 여기서 일하기 힘드실 것 같다는 생각 들었어요 너무 바빠서,4.9,0.2354,"[('여기', 1), ('일', 1), ('힘드실', 1), ('것', 1), ('같다는', 1), ('생각', 1), ('바빠서', 1)]",부정
15,저는 오마카세보다 제가 골라먹을 수 있는 갓덴스시가 더 좋아요... 맛도 그냥 갓덴스시가 제 타입,4.0,0.3246,"[('제', 2), ('덴', 2), ('스시', 2), ('저', 1), ('마카', 1), ('세', 1), ('수', 1), ('있는', 1), ('더', 1), ('좋아요', 1)]",부정
16, 머 오마카세도 맛있는 곳은 맛있지만,4.4,0.8981,"[('머', 1), ('마카', 1), ('세도', 1), ('맛있는', 1), ('곳', 1), ('맛있지만', 1)]",긍정
17, 무튼 또 먹고싶네요🥹There's always waiting here but it's worth it.It's small but there's also a parking lot.You can choose what you want to have. Also,3.8,0.852,"[('무', 1), ('또', 1)]",긍정
18, the staffs are so friendly and professional. Highly recommend this sushi place if you are planning to visit Gangnam :),4.1,0.4542,[],중립
19,괜찮아요,4.0,0.8265,"[('괜찮아요', 1)]",긍정
20,친절하고 맛있음 웨이팅이 긴 것빼곤 좋아요,3.7,0.9717,"[('친절하고', 1), ('맛있음', 1), ('웨이팅', 1), ('것', 1), ('좋아요', 1)]",긍정
21,너무너무 맛있어요ㅠㅠ기다리는게 안아깝네요,5.0,0.9203,"[('맛있어요', 1), ('아깝네요', 1)]",긍정
22,조아여,4.5,0.8948,"[('조아여', 1)]",긍정
23,직원분들이 딱 적당히 친절합니다. 너무 좋아요. 고기류보다 생선류 초밥이 훌륭하고,3.5,0.9749,"[('직원', 1), ('적당히', 1), ('친절합니다', 1), ('좋아요', 1), ('기류', 1), ('생선', 1), ('류', 1), ('초밥', 1), ('훌륭하고', 1)]",긍정
24, 사이드로 시킨 안주도 떨어지지 않습니다. 후기 잘 안쓰는데 강남 유일의 맛집이네요. 강추합니다.,4.3,0.7426,"[('사이드', 1), ('안주', 1), ('후기', 1), ('강남', 1), ('유일', 1), ('맛집', 1), ('요', 1), ('강', 1), ('추합니다', 1)]",긍정
25,긴말이 필요 없어요. 맛있습니다.,3.6,0.9541,"[('필요', 1), ('없어요', 1), ('맛있습니다', 1)]",긍정
26,10년 단골이에요.,3.8,0.9287,"[('단골', 1)]",긍정
27,웨이팅이 좀 길었고 나머진 쏘쏘,3.9,0.2502,"[('웨이팅', 1), ('좀', 1), ('길었고', 1), ('나머진', 1)]",부정
28,참다랑어 대뱃살은 god,3.4,0.4981,"[('참다랑어', 1), ('뱃살', 1)]",중립
29,낫배드 갓덴,3.4,0.1108,"[('낫', 1), ('배드', 1), ('갓덴', 1)]",부정
30,갓덴스시 매장 다른곳도 가봤는데 강남점이 제일 나은듯 합니다. 스시 종류나 선도,3.5,0.7432,"[('스시', 2), ('덴', 1), ('매장', 1), ('곳도', 1), ('강남', 1), ('점', 1), ('제일', 1), ('종류', 1), ('선도', 1)]",긍정
31, 맛까지 아주좋았고 오도로,3.9,0.8943,"[('맛', 1), ('아주', 1), ('좋았고', 1), ('오도', 1)]",긍정
32, 주도로가 특히 인상적이었네요서울 시내에선 삼성동 스시히로바와 투탑일듯 합니다.단점이라면 대부분의 맛집이 그렇듯 웨이팅이 너무 길다는거ㅎ,3.4,0.9481,"[('도로', 1), ('인상', 1), ('서울', 1), ('시내', 1), ('삼성동', 1), ('스시', 1), ('히로', 1), ('바', 1), ('투탑', 1), ('단점', 1)]",긍정
33,맥주 한잔이랑 같이 먹으니까 딱 좋아요! 초밥도 많이 느끼하지 않고 갈끔해서 맛있고 무엇보다 직원분들이 친절해서 너무 좋습니다! 겨울시즌 특별메뉴도있으니 더 더 좋고요!,3.7,0.9683,"[('더', 2), ('맥주', 1), ('한잔', 1), ('좋아요', 1), ('초밥', 1), ('느끼하지', 1), ('맛있고', 1), ('무엇', 1), ('직원', 1), ('친절해서', 1)]",긍정
34,맛있어요. 회전초밥도 이정도 퀄리티가 가능하구나를 느꼈습니다~,3.7,0.9699,"[('맛있어요', 1), ('회전초밥', 1), ('이정', 1), ('퀄리티', 1), ('가능하구나를', 1)]",긍정
35,맛잇네요,4.3,0.8332,"[('맛', 1)]",긍정
36,맛있다... 그치만 가격이 살짝 사악하다...너무 맛있어서 잘못하다간 큰일날 수 있어서 4점이에요,4.3,0.9704,"[('맛있다', 1), ('가격', 1), ('살짝', 1), ('사악하다', 1), ('맛있어서', 1), ('큰일', 1), ('날', 1), ('수', 1), ('있어서', 1), ('점', 1)]",긍정
37,가본 곳 중에선 유일하게 강남역 인근에서 돈값하는 식당,4.6,0.6101,"[('곳', 1), ('중', 1), ('유일하게', 1), ('강남역', 1), ('인근', 1), ('돈값', 1), ('식당', 1)]",중립
38,샤리는 자극적이지 않아서 괜찮은데 벌레 날아다니다 초밥에 붙는 거 보고 난 별로. 초밥 맛 자체는 평범,5.0,0.1476,"[('초밥', 2), ('샤리', 1), ('자극', 1), ('괜찮은데', 1), ('벌레', 1), ('거', 1), ('보고', 1), ('난', 1), ('별로', 1), ('맛', 1)]",부정
39,맛  중상우리나라 회전초밥집들 수준에 비하면 월등히 낫다..,3.9,0.2193,"[('맛', 1), ('중상', 1), ('우리나라', 1), ('회전초밥집', 1), ('수준', 1), ('비', 1), ('월등히', 1), ('낫다', 1)]",부정
40,흡입흡입,3.9,0.8228,"[('흡입', 2)]",긍정
41,점심 가성비 굿,4.1,0.9499,"[('점심', 1), ('가성', 1), ('비', 1), ('굿', 1)]",긍정
42,불닭소스에 두부튀긴 초밥 진짜 맛있음스무살 한창 방황하던 때에 은인이 데려가 준 곳이라가끔 혼자 가면 추억에 잠기기에5점 아래 점수를 줄 수가 없어 5점을 줬지만종종 가성비 떨어지는 초밥들이 있긴 함 ㅎ,4.3,0.9339,"[('초밥', 2), ('점', 2), ('불닭', 1), ('소스', 1), ('두부', 1), ('진짜', 1), ('맛있음', 1), ('스무살', 1), ('한창', 1), ('방황', 1)]",긍정
43,갓덴스시 지점 중 가장 맛있는거같아요,4.1,0.9804,"[('덴', 1), ('스시', 1), ('지점', 1), ('중', 1), ('가장', 1), ('맛있는거', 1), ('같아요', 1)]",긍정
44,눈물 나오는 맛. 가격 . 내 카드내역,3.0,0.6715,"[('눈물', 1), ('맛', 1), ('가격', 1), ('내', 1), ('카드', 1), ('역', 1)]",긍정
45,회식으로갔는데 퀄리티좋은 곳맛도 굿,4.0,0.9753,"[('회식', 1), ('퀄리티', 1), ('좋은', 1), ('곳맛', 1), ('굿', 1)]",긍정
46,진짜 진짜 대박 맛있어요자몽에이드도 유난히 맛있는 거 같아요꼭 방문 추천 대박임,3.5,0.9942,"[('진짜', 2), ('대박', 2), ('맛있어요', 1), ('자몽', 1), ('이드', 1), ('맛있는', 1), ('거', 1), ('같아요', 1), ('꼭', 1), ('방문', 1)]",긍정
47,강추,4.5,0.9301,"[('강추', 1)]",긍정
48,점심회식으로 갔는데 만족.. 또 가고싶어요.,2.5,0.9326,"[('점심', 1), ('회식', 1), ('만족', 1), ('또', 1)]",긍정
49,회는 맛있는데 묵은지가 좀 별로..,4.6,0.3622,"[('회', 1), ('맛있는데', 1), ('묵은지', 1), ('좀', 1), ('별로', 1)]",중립
50,쪼끔 가격대가 있긴하지만 퀄리티가 타 회전처밥집과는 비교불가인것같아요 뜨거운 녹차가 없던게 아쉬웠네요 가라아게 최고에요,4.0,0.9842,"[('쪼끔', 1), ('가격', 1), ('대가', 1), ('있긴하지만', 1), ('퀄리티', 1), ('타', 1), ('회전', 1), ('처', 1), ('밥집', 1), ('비교', 1)]",긍정
51,무난! 웨이팅 언제나 있음,3.7,0.9073,"[('무난', 1), ('웨이', 1), ('팅', 1), ('있음', 1)]",긍정
52,초밥들이 신선하고 맛있어요,4.1,0.9747,"[('초밥', 1), ('신선하고', 1), ('맛있어요', 1)]",긍정
53,웨이팅은 평일 점심기준 최소 15분-20분 이었고,3.5,0.7792,"[('웨이팅', 1), ('평일', 1), ('점심', 1), ('기준', 1), ('최소', 1)]",긍정
54, 맛은 무난했어요 다만 그렇게 종류가 많지않은것에 4점/5점,5.0,0.9551,"[('점', 2), ('맛', 1), ('무난', 1), ('다만', 1), ('종류', 1), ('많지', 1)]",긍정
55,소문난 집이지만 먹을 게 많습니다. 단,2.9,0.6819,"[('집', 1), ('게', 1), ('많습니다', 1), ('단', 1)]",긍정
56, 웨이팅 감당 되시는 분들만 가세요,4.1,0.5378,"[('웨이', 1), ('팅', 1), ('감당', 1), ('분', 1), ('가세', 1)]",중립
57,샤리가 그냥 떡임,3.9,0.0876,"[('샤리', 1), ('그냥', 1), ('떡임', 1)]",부정
58,친절,4.4,0.6499,"[('친절', 1)]",중립
59, 맛은 보통 참치는 별로였다,3.4,0.0361,"[('맛', 1), ('보통', 1), ('참치', 1), ('별로', 1)]",부정
60,단골이에요! 정말 가성비 회전초밥 맛집입니다.초밥 종류가 이렇게 많은 곳은 처음이에요.직원분들의 팀워크가 너무 좋네요~~마감시간 다가올 때는 가지 마세요!주문할 수 있는 시간이 정말 짧아요,3.3,0.981,"[('정말', 2), ('시간', 2), ('단골', 1), ('가성', 1), ('비', 1), ('회전초밥', 1), ('맛집', 1), ('입니다', 1), ('초밥', 1), ('종류', 1)]",긍정
61,가성비 좋고 정말 맛있어요!! 종류도 엄청 많아서 좋아요연어마요 연어뱃살 광어묵은지 추천해요! 직원분들도 친절해요,1.0,0.9848,"[('가성', 1), ('비', 1), ('좋고', 1), ('정말', 1), ('맛있어요', 1), ('종류', 1), ('많아서', 1), ('좋아요', 1), ('어마', 1), ('연어', 1)]",긍정
62,가끔씩 가는데 맛있는편,3.4,0.9313,"[('가끔', 1), ('맛있는', 1), ('편', 1)]",긍정
63,초밥맛은 평범하구 가격은 엄청 비싸지만 대신 가격만큼 대접받는 분위기이구 가게 내부 인테리어도 굉장히 좋습니다  단지 주차가 힘들고 웨이팅이 항상 있습니다 가게앞에 발렛 맡길경우 삼천원의 주차비가 발생합니다,4.4,0.039,"[('가격', 2), ('가게', 2), ('초밥', 1), ('맛', 1), ('평범하구', 1), ('비싸지만', 1), ('대신', 1), ('분위기', 1), ('이구', 1), ('내부', 1)]",부정
64,국내에서 제일 일본스시집 같은곳또갔고 또갈집,4.4,0.7831,"[('국내', 1), ('제일', 1), ('본스', 1), ('시집', 1), ('같은', 1), ('곳또', 1), ('또', 1), ('집', 1)]",긍정
65,테이블링으로 예약하는 곳순환 빠르고 전반적으로 친절합니다.맛도 있고 단골이 많다보니 변주도 즐기는듯.(이번에는 감태특집을 하네요)'터칭'으로 쿠폰도 쏠쏠하니 꼭 챙기세요.,2.6,0.9929,"[('테이블', 1), ('링', 1), ('예약', 1), ('곳', 1), ('순환', 1), ('빠르고', 1), ('전반', 1), ('친절합니다', 1), ('맛', 1), ('있고', 1)]",긍정
66,갓뎀... 장어 초밥 드세요 ^^,4.2,0.2362,"[('갓뎀', 1), ('장어', 1), ('초밥', 1)]",부정
67,웨이팅이 길긴 하지만 직원분들도 친절하시고 초밥도 맛있습니다. 그리고 원하는거 주문하면 금방 만들어주십니다.,3.5,0.9551,"[('웨이팅', 1), ('길긴', 1), ('직원', 1), ('친절하시고', 1), ('초밥', 1), ('맛있습니다', 1), ('원하는거', 1), ('주문', 1), ('금방', 1)]",긍정
68,가지마세요 그냥. 말이 필요 없슴다. 가지마세요,3.9,0.1508,"[('가지', 2), ('그냥', 1), ('말', 1), ('필요', 1), ('없슴다', 1)]",부정
69,주말 11시 반에 갔는데 앞에 웨이팅 7팀 있었고,3.6,0.5715,"[('주말', 1), ('반', 1), ('앞', 1), ('웨이', 1), ('팅', 1), ('팀', 1), ('있었고', 1)]",중립
70, 15분 정도 기다려서 들어갔습니다.초밥은 가격이 좀 있는 편이지만 맛있어요!,3.3,0.7808,"[('정도', 1), ('초밥', 1), ('가격', 1), ('좀', 1), ('있는', 1), ('편이', 1), ('맛있어요', 1)]",긍정
71,말이 필요없다. 무조건 ㄱ,4.2,0.9589,"[('말', 1), ('필요없다', 1), ('무조건', 1)]",긍정
72,초밥 생각나면 무조건 여기로 와요>_<웨이팅이 늘 길지만,4.4,0.9707,"[('초밥', 1), ('무조건', 1), ('여기', 1), ('웨이팅', 1), ('늘', 1), ('길', 1)]",긍정
73, 신선해서 그런지 하나같이 입에서 녹아서 기다릴 수 있습니다ㅎㅎ,4.3,0.8182,"[('신선해서', 1), ('그런지', 1), ('입', 1), ('수', 1), ('있습니다', 1)]",긍정
74,맛잇는 초밥집늘 사람이 많아웨이팅해야하는게 단점,4.8,0.8114,"[('맛', 1), ('초밥', 1), ('집늘', 1), ('사람', 1), ('많아', 1), ('웨이', 1), ('팅', 1), ('단점', 1)]",긍정
